# rank	lemma	count
6151	ズー	28
6152	トピア	28
6153	トライ	28
6154	ドール	28
6155	ニア	28
6156	バア	28
6157	ペルシア	28
6158	ロア	28
6159	上書き	28
6160	下層	28
6161	不便	28
6162	不発	28
6163	主君	28
6164	二千	28
6165	交尾	28
6166	今来	28
6167	付き人	28
6168	仲裁	28
6169	伊藤	28
6170	休止	28
6171	何物	28
6172	保身	28
6173	党員	28
6174	全容	28
6175	公証	28
6176	兵役	28
6177	則	28
6178	前哨	28
6179	前面	28
6180	創業	28
6181	加入	28
6182	南米	28
6183	単一	28
6184	反復	28
6185	同位	28
6186	在宅	28
6187	境	28
6188	売り手	28
6189	大分	28
6190	大急ぎ	28
6191	奇形	28
6192	実物	28
6193	居合わす	28
6194	州兵	28
6195	差し入れ	28
6196	平原	28
6197	年配	28
6198	弱気	28
6199	後生	28
6200	御名	28
6201	怪人	28
6202	手すり	28
6203	打ち	28
6204	投	28
6205	持ち堪える	28
6206	挙	28
6207	排気	28
6208	暗記	28
6209	暴発	28
6210	植え付け	28
6211	様式	28
6212	正銘	28
6213	水路	28
6214	清	28
6215	漂白	28
6216	爆風	28
6217	现在	28
6218	生前	28
6219	病歴	28
6220	白木	28
6221	直近	28
6222	省略	28
6223	県	28
6224	真価	28
6225	示す	28
6226	社内	28
6227	精度	28
6228	締め上げる	28
6229	肩書き	28
6230	背信	28
6231	要領	28
6232	親分	28
6233	計略	28
6234	試着	28
6235	詰	28
6236	論点	28
6237	谷間	28
6238	走	28
6239	蹴り上げる	28
6240	身なり	28
6241	転属	28
6242	部局	28
6243	間接	28
6244	集計	28
6245	難問	28
6246	領	28
6247	頻度	28
6248	高揚	28
6249	４千	28
6250	うつ病	27
6251	とある	27
6252	アカゲ	27
6253	アドリア	27
6254	ケニア	27
6255	シロアリ	27
6256	ストア	27
6257	セレス	27
6258	一握り	27
6259	両目	27
6260	両立	27
6261	交替	27
6262	人肉	27
6263	住処	27
6264	全裸	27
6265	内心	27
6266	前菜	27
6267	剥ぐ	27
6268	可決	27
6269	名古屋	27
6270	周期	27
6271	善行	27
6272	外界	27
6273	外食	27
6274	大儲け	27
6275	大垣	27
6276	大差	27
6277	存分	27
6278	広間	27
6279	当直	27
6280	接待	27
6281	掲載	27
6282	揉め事	27
6283	方言	27
6284	旅人	27
6285	日数	27
6286	早乙女	27
6287	書物	27
6288	査定	27
6289	極限	27
6290	歯車	27
6291	殺到	27
6292	気品	27
6293	決め付ける	27
6294	没	27
6295	治験	27
6296	深入り	27
6297	混入	27
6298	湾岸	27
6299	火炙り	27
6300	火花	27
6301	生者	27
6302	産める	27
6303	発光	27
6304	目録	27
6305	砂子	27
6306	科目	27
6307	称	27
6308	税務	27
6309	空き家	27
6310	紫外	27
6311	細動	27
6312	統一郎	27
6313	続編	27
6314	繁華	27
6315	腐食	27
6316	自販	27
6317	舞う	27
6318	英知	27
6319	蛍光	27
6320	血	27
6321	行先	27
6322	補填	27
6323	見直し	27
6324	解答	27
6325	計り知る	27
6326	詩的	27
6327	誤報	27
6328	講習	27
6329	質量	27
6330	転落	27
6331	込む	27
6332	酵素	27
6333	鉱物	27
6334	間柄	27
6335	間際	27
6336	離れ離れ	27
6337	難解	27
6338	頼み事	27
6339	風俗	27
6340	飲物	27
6341	１日	27
6342	あえぎ	26
6343	あげく	26
6344	あこがれ	26
6345	あやつ	26
6346	ありったけ	26
6347	いじめっ子	26
6348	え〜	26
6349	こき	26
6350	ならず者	26
6351	ふ	26
6352	アクセサリー	26
6353	アズカバン	26
6354	アッシャー	26
6355	アリガト	26
6356	アルトゥール	26
6357	アレッ	26
6358	アンティーク	26
6359	シアター	26
6360	ジェリア	26
6361	セットアップ	26
6362	ナイジェリア	26
6363	フロアー	26
6364	ラ	26
6365	下見	26
6366	乗り出	26
6367	乳母	26
6368	人斬り	26
6369	人知	26
6370	他国	26
6371	任期	26
6372	余命	26
6373	優	26
6374	入念	26
6375	入浴	26
6376	全般	26
6377	初版	26
6378	副業	26
6379	医大	26
6380	友愛	26
6381	反発	26
6382	反転	26
6383	取り寄せ	26
6384	受け渡し	26
6385	同体	26
6386	周知	26
6387	和尚	26
6388	唐辛子	26
6389	問いかけ	26
6390	国歌	26
6391	声紋	26
6392	女装	26
6393	孤島	26
6394	安否	26
6395	密航	26
6396	小声	26
6397	小言	26
6398	山犬	26
6399	巻物	26
6400	平民	26
6401	平面	26
6402	幼少	26
6403	延々	26
6404	引力	26
6405	強敵	26
6406	心的	26
6407	急進	26
6408	想	26
6409	愛着	26
6410	折り合い	26
6411	拭く	26
6412	採石	26
6413	損なう	26
6414	放映	26
6415	整然	26
6416	春休み	26
6417	更	26
6418	書き置き	26
6419	朗読	26
6420	本棚	26
6421	東南	26
6422	松葉	26
6423	歯	26
6424	殴り合い	26
6425	母船	26
6426	気性	26
6427	江	26
6428	流石	26
6429	海流	26
6430	深海	26
6431	点呼	26
6432	生検	26
6433	痛手	26
6434	発疹	26
6435	空しい	26
6436	等級	26
6437	範子	26
6438	考察	26
6439	聖者	26
6440	聞え	26
6441	聞き入る	26
6442	落とし子	26
6443	行け行け	26
6444	覚える	26
6445	言い伝え	26
6446	計測	26
6447	話し掛ける	26
6448	課程	26
6449	諸国	26
6450	起業	26
6451	路面	26
6452	車種	26
6453	転覆	26
6454	辿り着ける	26
6455	返上	26
6456	送り主	26
6457	通りすがり	26
6458	道場	26
6459	遠足	26
6460	配る	26
6461	陰気	26
6462	音信	26
6463	高圧	26
6464	麦	26
6465	あらわ	25
6466	うめき声	25
6467	ご	25
6468	ずく	25
6469	ひと時	25
6470	アカルド	25
6471	アガメムノン	25
6472	アクア	25
6473	アシタカ	25
6474	アット	25
6475	アトリエ	25
6476	アライクム	25
6477	アルバニア	25
6478	アンネ	25
6479	アーリーン	25
6480	エンパイア	25
6481	トア	25
6482	ヘアピン	25
6483	ポー	25
6484	上演	25
6485	不毛	25
6486	並び	25
6487	中野渡	25
6488	余	25
6489	便器	25
6490	催	25
6491	先入	25
6492	先約	25
6493	内閣	25
6494	再	25
6495	几帳面	25
6496	力量	25
6497	助川	25
6498	化身	25
6499	千畝	25
6500	压制	25
6501	原点	25
6502	取引き	25
6503	受精	25
6504	口封じ	25
6505	合間	25
6506	同族	25
6507	四半	25
6508	国債	25
6509	墓石	25
6510	大軍	25
6511	天体	25
6512	委任	25
6513	学問	25
6514	少将	25
6515	屋外	25
6516	市会	25
6517	帰艦	25
6518	年末	25
6519	座礁	25
6520	後遺	25
6521	得体	25
6522	急増	25
6523	手っ取り	25
6524	招き入れる	25
6525	持ち出し	25
6526	指差	25
6527	挙句	25
6528	挙手	25
6529	教える	25
6530	敵機	25
6531	暴風	25
6532	最短	25
6533	有り難う	25
6534	有明	25
6535	本国	25
6536	根源	25
6537	検診	25
6538	機首	25
6539	武術	25
6540	武道	25
6541	死に掛ける	25
6542	殿	25
6543	気軽	25
6544	氷山	25
6545	汚物	25
6546	法令	25
6547	活気	25
6548	流す	25
6549	海原	25
6550	無鉄砲	25
6551	照射	25
6552	物言い	25
6553	狩人	25
6554	王朝	25
6555	環	25
6556	田上	25
6557	田中	25
6558	白骨	25
6559	皆無	25
6560	目下	25
6561	直々	25
6562	真空	25
6563	着弾	25
6564	硬化	25
6565	空母	25
6566	童話	25
6567	筋合い	25
6568	統括	25
6569	絶え間	25
6570	締め付け	25
6571	編み	25
6572	縫い目	25
6573	繁	25
6574	罪深い	25
6575	股間	25
6576	腹立たしい	25
6577	膨張	25
6578	自在	25
6579	艦橋	25
6580	色あせる	25
6581	色目	25
6582	荒れ地	25
6583	荒地	25
6584	荷台	25
6585	著作	25
6586	薬屋	25
6587	血中	25
6588	表す	25
6589	見通	25
6590	観覧	25
6591	起つ	25
6592	身の回り	25
6593	追い立て	25
6594	通商	25
6595	運行	25
6596	道中	25
6597	野外	25
6598	長続き	25
6599	開閉	25
6600	間宮	25
6601	関東	25
6602	非情	25
6603	食材	25
6604	食道	25
6605	駆使	25
6606	高飛び	25
6607	あく	24
6608	から	24
6609	はだか	24
6610	もみ	24
6611	もめ事	24
6612	れる	24
6613	わあー	24
6614	アイデンティティ	24
6615	アグ	24
6616	アスティ	24
6617	アデーレ	24
6618	アトランティック	24
6619	アリサ	24
6620	アーモンド	24
6621	エクスペリアームス	24
6622	カフェテリア	24
6623	ナウ	24
6624	フィギュア	24
6625	フレイア	24
6626	ブル	24
6627	ボスニア	24
6628	ポリネシア	24
6629	マグワイア	24
6630	一寸	24
6631	一節	24
6632	一髪	24
6633	下劣	24
6634	不況	24
6635	並列	24
6636	丼	24
6637	乗り捨てる	24
6638	事後	24
6639	云々	24
6640	交友	24
6641	仏語	24
6642	作田	24
6643	八つ裂き	24
6644	共鳴	24
6645	出港	24
6646	出社	24
6647	分厚い	24
6648	前衛	24
6649	剥製	24
6650	加勢	24
6651	加瀬	24
6652	北上	24
6653	医局	24
6654	単	24
6655	原爆	24
6656	取り入れ	24
6657	受話	24
6658	口頭	24
6659	同乗	24
6660	声援	24
6661	夕日	24
6662	多摩	24
6663	夜食	24
6664	大忙し	24
6665	天下	24
6666	子馬	24
6667	実地	24
6668	家来	24
6669	寒気	24
6670	対空	24
6671	平然	24
6672	広がり	24
6673	強打	24
6674	強風	24
6675	後ろめたい	24
6676	後者	24
6677	応戦	24
6678	急所	24
6679	性分	24
6680	性器	24
6681	性病	24
6682	悪女	24
6683	悪質	24
6684	手なずける	24
6685	投げ入れ	24
6686	押し当て	24
6687	持ち帰り	24
6688	推奨	24
6689	散布	24
6690	新参	24
6691	旅客	24
6692	族長	24
6693	既知	24
6694	旧式	24
6695	明瞭	24
6696	本業	24
6697	東ドイツ	24
6698	棒	24
6699	楽屋	24
6700	構内	24
6701	歳月	24
6702	気づける	24
6703	気狂い	24
6704	添付	24
6705	潜航	24
6706	無益	24
6707	特訓	24
6708	理恵	24
6709	異国	24
6710	発狂	24
6711	登山	24
6712	皆	24
6713	益々	24
6714	目障り	24
6715	省庁	24
6716	真っ当	24
6717	着水	24
6718	石盤	24
6719	福山	24
6720	総力	24
6721	聖歌	24
6722	自治	24
6723	色気	24
6724	見通す	24
6725	解像	24
6726	試食	24
6727	読み書き	24
6728	調	24
6729	財前	24
6730	資材	24
6731	軍医	24
6732	逆境	24
6733	通販	24
6734	鈍器	24
6735	銀座	24
6736	門限	24
6737	開戦	24
6738	開業	24
6739	防空	24
6740	階上	24
6741	電撃	24
6742	電荷	24
6743	飾り付け	24
6744	高利	24
6745	高台	24
6746	髪形	24
6747	ふる	23
6748	ろ過	23
6749	アザラシ	23
6750	アソーカ	23
6751	アリアス	23
6752	アルマジロ	23
6753	アワー	23
6754	アンチ	23
6755	ウィドゥモア	23
6756	カミ	23
6757	サイアク	23
6758	サルドュア	23
6759	トラキア	23
6760	マケドニア	23
6761	ミネアポリス	23
6762	一式	23
6763	中西部	23
6764	人選	23
6765	付き物	23
6766	付属	23
6767	付添	23
6768	休職	23
6769	余興	23
6770	係官	23
6771	偏向	23
6772	入門	23
6773	全軍	23
6774	共生	23
6775	内装	23
6776	分娩	23
6777	切り口	23
6778	初代	23
6779	劣化	23
6780	北欧	23
6781	反感	23
6782	取り除ける	23
6783	受験	23
6784	名無し	23
6785	君子	23
6786	吸い上げ	23
6787	和人	23
6788	図形	23
6789	図星	23
6790	国々	23
6791	土台	23
6792	塩水	23
6793	塩素	23
6794	大国	23
6795	大幅	23
6796	大石	23
6797	大豆	23
6798	天界	23
6799	太刀打ち	23
6800	太田	23
6801	宮	23
6802	家屋	23
6803	小姐	23
6804	巣	23
6805	工科	23
6806	常軌	23
6807	引き締める	23
6808	引っ込める	23
6809	律	23
6810	心境	23
6811	戦地	23
6812	手直し	23
6813	押し上げ	23
6814	撃ち殺す	23
6815	敬愛	23
6816	数式	23
6817	敷設	23
6818	日課	23
6819	星条	23
6820	朝日	23
6821	朝比奈	23
6822	未然	23
6823	本位	23
6824	本命	23
6825	松明	23
6826	果敢	23
6827	森本	23
6828	正装	23
6829	気付き	23
6830	気管	23
6831	気色	23
6832	水軍	23
6833	法王	23
6834	注	23
6835	海中	23
6836	海域	23
6837	液化	23
6838	港湾	23
6839	現に	23
6840	現像	23
6841	異母	23
6842	異状	23
6843	真次	23
6844	眷属	23
6845	着実	23
6846	硬直	23
6847	秋山	23
6848	移す	23
6849	窓際	23
6850	籠	23
6851	紫色	23
6852	編隊	23
6853	美貌	23
6854	老化	23
6855	耳元	23
6856	肉親	23
6857	膳立て	23
6858	船上	23
6859	菜食	23
6860	菫	23
6861	見受け	23
6862	言葉遣い	23
6863	計器	23
6864	詰め物	23
6865	誤認	23
6866	調停	23
6867	賞品	23
6868	足場	23
6869	転向	23
6870	近寄る	23
6871	近況	23
6872	野性	23
6873	金持	23
6874	鈍的	23
6875	銀色	23
6876	長女	23
6877	閉所	23
6878	隠す	23
6879	電極	23
6880	霊安	23
6881	非凡	23
6882	骨	23
6883	鼻水	23
6884	１番	23
6885	あいまい	22
6886	あっちこっち	22
6887	あて	22
6888	アウン・サン・スー・チー	22
6889	アブダビ	22
6890	アルカトラズ	22
6891	アルベリヒ	22
6892	アンジュロ	22
6893	アンリ	22
6894	イシルドゥア	22
6895	ウッド	22
6896	エストニア	22
6897	カンボジア	22
6898	グアンタナモ	22
6899	コメディアン	22
6900	シニア	22
6901	シン	22
6902	ティアー	22
6903	テリア	22
6904	ディアズ	22
6905	ブロデューア	22
6906	ボロ	22
6907	リトアニア	22
6908	一丸	22
6909	一休み	22
6910	三島	22
6911	上野	22
6912	下流	22
6913	下車	22
6914	不備	22
6915	不具	22
6916	不穏	22
6917	主権	22
6918	主観	22
6919	之	22
6920	乙	22
6921	乱射	22
6922	仕上	22
6923	代用	22
6924	会食	22
6925	伝承	22
6926	信管	22
6927	債権	22
6928	全機	22
6929	冬美	22
6930	利子	22
6931	受理	22
6932	台風	22
6933	名手	22
6934	向け	22
6935	味噌	22
6936	固有	22
6937	国語	22
6938	土壇場	22
6939	土方	22
6940	壺	22
6941	大雨	22
6942	天職	22
6943	威張	22
6944	学術	22
6945	学部	22
6946	宣教	22
6947	宿主	22
6948	富裕	22
6949	小七	22
6950	小銃	22
6951	山岳	22
6952	山椒	22
6953	山登り	22
6954	山頂	22
6955	工夫	22
6956	平安	22
6957	年収	22
6958	幸先	22
6959	引きこむ	22
6960	引き離す	22
6961	強者	22
6962	惨殺	22
6963	愛犬	22
6964	愛称	22
6965	手がける	22
6966	持ち込み	22
6967	指し	22
6968	指針	22
6969	支	22
6970	朝一	22
6971	村長	22
6972	査察	22
6973	歴代	22
6974	殺傷	22
6975	母神	22
6976	決戦	22
6977	洗い物	22
6978	淫乱	22
6979	湿度	22
6980	焚き火	22
6981	無二	22
6982	無情	22
6983	熱源	22
6984	物狂い	22
6985	物見	22
6986	猟師	22
6987	理念	22
6988	甲状	22
6989	疎通	22
6990	発熱	22
6991	白黒	22
6992	皮下	22
6993	目立つ	22
6994	知り合える	22
6995	石ころ	22
6996	石灰	22
6997	砂州	22
6998	空き地	22
6999	空売り	22
7000	粘着	22
7001	紀元	22
7002	総会	22
7003	縛り上げる	22
7004	置場	22
7005	署内	22
7006	美鈴	22
7007	聖徒	22
7008	聞き飽きる	22
7009	肩書	22
7010	育児	22
7011	自答	22
7012	航法	22
7013	藤原	22
7014	行く手	22
7015	解離	22
7016	議	22
7017	貫太	22
7018	貼り付け	22
7019	赤色	22
7020	軍艦	22
7021	辞書	22
7022	通う	22
7023	選ぶ	22
7024	都督	22
7025	重んずる	22
7026	重病	22
7027	針金	22
7028	鉄槌	22
7029	鉱石	22
7030	長田	22
7031	閉館	22
7032	開幕	22
7033	間中	22
7034	防腐	22
7035	降霊	22
7036	雑種	22
7037	頃合い	22
7038	顔	22
7039	飲食	22
7040	高温	22
7041	魔王	22
7042	あし	21
7043	あみ	21
7044	あやし	21
7045	かわい子	21
7046	こりゃあ	21
7047	ひと目	21
7048	アセテート	21
7049	アトリー	21
7050	アミール	21
7051	アラート	21
7052	アルキ	21
7053	アルプス	21
7054	アレクシス	21
7055	アンジェ	21
7056	アービング	21
7057	カーネリアン	21
7058	サウジアラビア	21
7059	サファイア	21
7060	サンアントニオ	21
7061	ジリアン	21
7062	ベアトリス	21
7063	ユリアス	21
7064	ラザニア	21
7065	ロシアン	21
7066	不祥	21
7067	五十	21
7068	五百	21
7069	交える	21
7070	人柄	21
7071	人脈	21
7072	今夜	21
7073	他意	21
7074	伝記	21
7075	体液	21
7076	何しろ	21
7077	係員	21
7078	停学	21
7079	優美	21
7080	先回り	21
7081	先見	21
7082	光三	21
7083	光学	21
7084	入社	21
7085	八方	21
7086	内視	21
7087	円形	21
7088	加賀	21
7089	即	21
7090	取り巻き	21
7091	取り敢えず	21
7092	口髭	21
7093	台帳	21
7094	司書	21
7095	吉良	21
7096	名家	21
7097	吾	21
7098	品種	21
7099	四十	21
7100	回帰	21
7101	外来	21
7102	多め	21
7103	大帝	21
7104	天窓	21
7105	学歴	21
7106	実弾	21
7107	密会	21
7108	小石	21
7109	小耳	21
7110	山々	21
7111	工芸	21
7112	干	21
7113	平手	21
7114	幹事	21
7115	幾分	21
7116	引渡し	21
7117	引越	21
7118	役立てる	21
7119	後釜	21
7120	御前	21
7121	微量	21
7122	急性	21
7123	急患	21
7124	急落	21
7125	恩義	21
7126	悪あがき	21
7127	情事	21
7128	慣習	21
7129	成就	21
7130	手引	21
7131	手当たり	21
7132	手腕	21
7133	手製	21
7134	打ち解ける	21
7135	拙者	21
7136	採点	21
7137	接合	21
7138	推力	21
7139	提灯	21
7140	改築	21
7141	政党	21
7142	教職	21
7143	施す	21
7144	旅程	21
7145	日時	21
7146	早死に	21
7147	果てし	21
7148	極上	21
7149	横流し	21
7150	死に際	21
7151	毎分	21
7152	比率	21
7153	求人	21
7154	決死	21
7155	泥棒	21
7156	渋谷	21
7157	減量	21
7158	渡航	21
7159	澤木	21
7160	無償	21
7161	無駄話	21
7162	猿人	21
7163	生い立ち	21
7164	生き埋め	21
7165	生き甲斐	21
7166	病理	21
7167	発端	21
7168	盟約	21
7169	直径	21
7170	相場	21
7171	真っ青	21
7172	着る	21
7173	着れる	21
7174	破局	21
7175	確約	21
7176	磁場	21
7177	私情	21
7178	空挺	21
7179	精算	21
7180	紀	21
7181	結びつき	21
7182	締	21
7183	緯度	21
7184	花果	21
7185	要人	21
7186	見向く	21
7187	見地	21
7188	覚	21
7189	触発	21
7190	言いかける	21
7191	買い得	21
7192	質疑	21
7193	超過	21
7194	車体	21
7195	車道	21
7196	転倒	21
7197	軽食	21
7198	辺境	21
7199	逆行	21
7200	途上	21
7201	通り道	21
7202	造る	21
7203	連動	21
7204	遺棄	21
7205	都心	21
7206	重複	21
7207	鉄鋼	21
7208	長崎	21
7209	開封	21
7210	陶器	21
7211	霊感	21
7212	青少年	21
7213	風呂場	21
7214	風変わり	21
7215	駐在	21
7216	騎手	21
7217	鼻歌	21
7218	あな	20
7219	くる	20
7220	そよ風	20
7221	たあ	20
7222	つける	20
7223	ぶら下げる	20
7224	ぼっち	20
7225	みち子	20
7226	もぐ	20
7227	アイモ	20
7228	アバター	20
7229	アラソルン	20
7230	アラモ	20
7231	アントワーヌ	20
7232	アンプ	20
7233	アーヴ	20
7234	イェン	20
7235	エクアドル	20
7236	カジュアル	20
7237	キャビア	20
7238	シェイクスピア	20
7239	シーモア	20
7240	ジェファソニアン	20
7241	ダイアル	20
7242	テイクアウト	20
7243	バラ色	20
7244	モント	20
7245	ヤマアラシ	20
7246	ワ	20
7247	一石	20
7248	一行	20
7249	下町	20
7250	下落	20
7251	不確か	20
7252	不貞	20
7253	両国	20
7254	両替	20
7255	乱交	20
7256	企む	20
7257	伝票	20
7258	低空	20
7259	個展	20
7260	催涙	20
7261	全権	20
7262	全霊	20
7263	冥福	20
7264	処遇	20
7265	分霊	20
7266	制約	20
7267	創立	20
7268	助成	20
7269	勝機	20
7270	半々	20
7271	半人	20
7272	半球	20
7273	南ア	20
7274	南京	20
7275	南方	20
7276	博	20
7277	占い師	20
7278	即位	20
7279	原動	20
7280	取り柄	20
7281	合言葉	20
7282	吉岡	20
7283	同定	20
7284	同罪	20
7285	名目	20
7286	周到	20
7287	園芸	20
7288	土星	20
7289	在り	20
7290	垣内	20
7291	売り込み	20
7292	売国	20
7293	変わる	20
7294	多勢	20
7295	大公	20
7296	大方	20
7297	奪取	20
7298	女好き	20
7299	委託	20
7300	孫権	20
7301	家臣	20
7302	射止める	20
7303	尋常	20
7304	小村	20
7305	小鬼	20
7306	展覧	20
7307	岩本	20
7308	州境	20
7309	幾何	20
7310	広島	20
7311	床下	20
7312	引き合う	20
7313	強気	20
7314	当行	20
7315	後世	20
7316	怪力	20
7317	悔い改める	20
7318	想起	20
7319	感受	20
7320	手形	20
7321	手掛り	20
7322	手放す	20
7323	打ち付け	20
7324	持ち株	20
7325	指す	20
